combo,replication,week,price,sales,remain_invent
154,0,1,60,67,1933.0
154,0,2,60,86,1847.0
154,0,3,60,77,1770.0
154,0,4,60,70,1700.0
154,0,5,60,90,1610.0
154,0,6,60,60,1550.0
154,0,7,60,90,1460.0
154,0,8,54,92,1368.0
154,0,9,48,164,1204.0
154,0,10,36,197,1007.0
154,0,11,36,123,884.0
154,0,12,36,144,740.0
154,0,13,36,222,518.0
154,0,14,36,250,268.0
154,0,15,36,95,173.0
154,0,16,82356,90624,0.0912341101694915
154,1,1,60,66,1934.0
154,1,2,60,69,1865.0
154,1,3,60,59,1806.0
154,1,4,60,58,1748.0
154,1,5,60,80,1668.0
154,1,6,60,89,1579.0
154,1,7,60,23,1556.0
154,1,8,54,14,1542.0
154,1,9,48,111,1431.0
154,1,10,36,72,1359.0
154,1,11,36,218,1141.0
154,1,12,36,183,958.0
154,1,13,36,256,702.0
154,1,14,36,112,590.0
154,1,15,36,345,245.0
154,1,16,75420,83640,0.0982783357245337
155,0,1,60,37,1963.0
155,0,2,60,18,1945.0
155,0,3,60,53,1892.0
155,0,4,60,24,1868.0
155,0,5,60,47,1821.0
155,0,6,60,41,1780.0
155,0,7,60,31,1749.0
155,0,8,54,54,1695.0
155,0,9,36,105,1590.0
155,0,10,36,45,1545.0
155,0,11,36,125,1420.0
155,0,12,36,75,1345.0
155,0,13,36,141,1204.0
155,0,14,36,74,1130.0
155,0,15,36,76,1054.0
155,0,16,41052,51036,0.1956266165059957
155,1,1,60,117,1883.0
155,1,2,60,93,1790.0
155,1,3,60,130,1660.0
155,1,4,60,158,1502.0
155,1,5,60,80,1422.0
155,1,6,60,66,1356.0
155,1,7,60,134,1222.0
155,1,8,54,168,1054.0
155,1,9,36,301,753.0
155,1,10,36,457,296.0
155,1,11,36,296,0.0
155,1,12,36,0,0.0
155,1,13,36,0,0.0
155,1,14,36,0,0.0
155,1,15,36,0,0.0
155,1,16,93696,112914,0.170200329454275
156,0,1,60,81,1919.0
156,0,2,60,73,1846.0
156,0,3,60,81,1765.0
156,0,4,60,57,1708.0
156,0,5,60,62,1646.0
156,0,6,60,22,1624.0
156,0,7,60,84,1540.0
156,0,8,48,138,1402.0
156,0,9,48,114,1288.0
156,0,10,48,215,1073.0
156,0,11,48,128,945.0
156,0,12,48,99,846.0
156,0,13,48,239,607.0
156,0,14,48,134,473.0
156,0,15,48,147,326.0
156,0,16,85872,94866,0.0948074125608753
156,1,1,60,100,1900.0
156,1,2,60,130,1770.0
156,1,3,60,100,1670.0
156,1,4,60,139,1531.0
156,1,5,60,140,1391.0
156,1,6,60,50,1341.0
156,1,7,60,66,1275.0
156,1,8,48,260,1015.0
156,1,9,48,133,882.0
156,1,10,48,252,630.0
156,1,11,48,173,457.0
156,1,12,48,298,159.0
156,1,13,48,91,68.0
156,1,14,48,68,0.0
156,1,15,48,0,0.0
156,1,16,104700,109380,0.042786615469007
157,0,1,60,91,1909.0
157,0,2,60,147,1762.0
157,0,3,60,35,1727.0
157,0,4,60,69,1658.0
157,0,5,60,72,1586.0
157,0,6,60,122,1464.0
157,0,7,60,102,1362.0
157,0,8,48,162,1200.0
157,0,9,48,180,1020.0
157,0,10,48,144,876.0
157,0,11,48,147,729.0
157,0,12,48,213,516.0
157,0,13,48,170,346.0
157,0,14,48,152,194.0
157,0,15,36,194,0.0
157,0,16,101328,104346,0.0289230061526076
157,1,1,60,75,1925.0
157,1,2,60,57,1868.0
157,1,3,60,87,1781.0
157,1,4,60,88,1693.0
157,1,5,60,52,1641.0
157,1,6,60,127,1514.0
157,1,7,60,71,1443.0
157,1,8,48,114,1329.0
157,1,9,48,132,1197.0
157,1,10,48,122,1075.0
157,1,11,48,119,956.0
157,1,12,48,133,823.0
157,1,13,48,96,727.0
157,1,14,48,142,585.0
157,1,15,36,271,314.0
157,1,16,84360,94380,0.1061665607120152
158,0,1,60,54,1946.0
158,0,2,60,65,1881.0
158,0,3,60,46,1835.0
158,0,4,60,46,1789.0
158,0,5,60,59,1730.0
158,0,6,60,66,1664.0
158,0,7,60,54,1610.0
158,0,8,48,67,1543.0
158,0,9,48,106,1437.0
158,0,10,48,113,1324.0
158,0,11,48,54,1270.0
158,0,12,48,71,1199.0
158,0,13,48,126,1073.0
158,0,14,36,171,902.0
158,0,15,36,186,716.0
158,0,16,62028,77328,0.1978584729981378
158,1,1,60,43,1957.0
158,1,2,60,43,1914.0
158,1,3,60,53,1861.0
158,1,4,60,42,1819.0
158,1,5,60,48,1771.0
158,1,6,60,45,1726.0
158,1,7,60,45,1681.0
158,1,8,48,97,1584.0
158,1,9,48,52,1532.0
158,1,10,48,72,1460.0
158,1,11,48,91,1369.0
158,1,12,48,109,1260.0
158,1,13,48,81,1179.0
158,1,14,36,175,1004.0
158,1,15,36,76,928.0
158,1,16,52272,68424,0.2360575236759031
159,0,1,60,91,1909.0
159,0,2,60,99,1810.0
159,0,3,60,85,1725.0
159,0,4,60,37,1688.0
159,0,5,60,49,1639.0
159,0,6,60,116,1523.0
159,0,7,60,96,1427.0
159,0,8,48,187,1240.0
159,0,9,48,225,1015.0
159,0,10,48,177,838.0
159,0,11,48,122,716.0
159,0,12,48,201,515.0
159,0,13,36,301,214.0
159,0,14,36,214,0.0
159,0,15,36,0,0.0
159,0,16,96696,103380,0.0646546720835751
159,1,1,60,128,1872.0
159,1,2,60,133,1739.0
159,1,3,60,94,1645.0
159,1,4,60,127,1518.0
159,1,5,60,147,1371.0
159,1,6,60,93,1278.0
159,1,7,60,142,1136.0
159,1,8,48,215,921.0
159,1,9,48,192,729.0
159,1,10,48,232,497.0
159,1,11,48,246,251.0
159,1,12,48,191,60.0
159,1,13,36,60,0.0
159,1,14,36,0,0.0
159,1,15,36,0,0.0
159,1,16,105648,116826,0.0956807559960967
160,0,1,60,39,1961.0
160,0,2,60,34,1927.0
160,0,3,60,50,1877.0
160,0,4,60,36,1841.0
160,0,5,60,35,1806.0
160,0,6,60,49,1757.0
160,0,7,60,29,1728.0
160,0,8,48,52,1676.0
160,0,9,48,82,1594.0
160,0,10,48,85,1509.0
160,0,11,48,70,1439.0
160,0,12,36,141,1298.0
160,0,13,36,118,1180.0
160,0,14,36,72,1108.0
160,0,15,36,68,1040.0
160,0,16,44556,56880,0.2166666666666666
160,1,1,60,88,1912.0
160,1,2,60,79,1833.0
160,1,3,60,107,1726.0
160,1,4,60,31,1695.0
160,1,5,60,83,1612.0
160,1,6,60,69,1543.0
160,1,7,60,35,1508.0
160,1,8,48,159,1349.0
160,1,9,48,145,1204.0
160,1,10,48,168,1036.0
160,1,11,48,226,810.0
160,1,12,36,196,614.0
160,1,13,36,190,424.0
160,1,14,36,258,166.0
160,1,15,36,166,0.0
160,1,16,92184,97668,0.0561494041036982
161,0,1,60,93,1907.0
161,0,2,60,87,1820.0
161,0,3,60,106,1714.0
161,0,4,60,126,1588.0
161,0,5,60,98,1490.0
161,0,6,60,83,1407.0
161,0,7,60,111,1296.0
161,0,8,48,129,1167.0
161,0,9,48,160,1007.0
161,0,10,48,137,870.0
161,0,11,36,260,610.0
161,0,12,36,339,271.0
161,0,13,36,271,0.0
161,0,14,36,0,0.0
161,0,15,36,0,0.0
161,0,16,94008,107760,0.1276169265033407
161,1,1,60,92,1908.0
161,1,2,60,73,1835.0
161,1,3,60,106,1729.0
161,1,4,60,64,1665.0
161,1,5,60,63,1602.0
161,1,6,60,84,1518.0
161,1,7,60,70,1448.0
161,1,8,48,155,1293.0
161,1,9,48,129,1164.0
161,1,10,48,173,991.0
161,1,11,36,425,566.0
161,1,12,36,357,209.0
161,1,13,36,151,58.0
161,1,14,36,58,0.0
161,1,15,36,0,0.0
161,1,16,90732,100314,0.0955200669896525
162,0,1,60,101,1899.0
162,0,2,60,120,1779.0
162,0,3,60,66,1713.0
162,0,4,60,97,1616.0
162,0,5,60,99,1517.0
162,0,6,60,75,1442.0
162,0,7,60,113,1329.0
162,0,8,48,216,1113.0
162,0,9,48,143,970.0
162,0,10,36,241,729.0
162,0,11,36,373,356.0
162,0,12,36,298,58.0
162,0,13,36,58,0.0
162,0,14,36,0,0.0
162,0,15,36,0,0.0
162,0,16,92412,107754,0.1423798652486219
162,1,1,60,85,1915.0
162,1,2,60,82,1833.0
162,1,3,60,58,1775.0
162,1,4,60,111,1664.0
162,1,5,60,82,1582.0
162,1,6,60,108,1474.0
162,1,7,60,115,1359.0
162,1,8,48,162,1197.0
162,1,9,48,134,1063.0
162,1,10,36,166,897.0
162,1,11,36,253,644.0
162,1,12,36,241,403.0
162,1,13,36,162,241.0
162,1,14,36,146,95.0
162,1,15,36,95,0.0
162,1,16,90936,97662,0.0688701849235117
163,0,1,60,79,1921.0
163,0,2,60,57,1864.0
163,0,3,60,75,1789.0
163,0,4,60,87,1702.0
163,0,5,60,39,1663.0
163,0,6,60,64,1599.0
163,0,7,60,86,1513.0
163,0,8,48,128,1385.0
163,0,9,36,226,1159.0
163,0,10,36,149,1010.0
163,0,11,36,197,813.0
163,0,12,36,193,620.0
163,0,13,36,238,382.0
163,0,14,36,45,337.0
163,0,15,36,201,136.0
163,0,16,80328,86940,0.0760524499654934
163,1,1,60,123,1877.0
163,1,2,60,99,1778.0
163,1,3,60,135,1643.0
163,1,4,60,58,1585.0
163,1,5,60,95,1490.0
163,1,6,60,80,1410.0
163,1,7,60,91,1319.0
163,1,8,48,118,1201.0
163,1,9,36,150,1051.0
163,1,10,36,369,682.0
163,1,11,36,546,136.0
163,1,12,36,136,0.0
163,1,13,36,0,0.0
163,1,14,36,0,0.0
163,1,15,36,0,0.0
163,1,16,89760,108258,0.1708695893144155
164,0,1,60,97,1903.0
164,0,2,60,118,1785.0
164,0,3,60,73,1712.0
164,0,4,60,103,1609.0
164,0,5,60,119,1490.0
164,0,6,60,105,1385.0
164,0,7,60,90,1295.0
164,0,8,36,322,973.0
164,0,9,36,200,773.0
164,0,10,36,306,467.0
164,0,11,36,207,260.0
164,0,12,36,190,70.0
164,0,13,36,70,0.0
164,0,14,36,0,0.0
164,0,15,36,0,0.0
164,0,16,88920,104214,0.1467557142034659
164,1,1,60,157,1843.0
164,1,2,60,215,1628.0
164,1,3,60,188,1440.0
164,1,4,60,138,1302.0
164,1,5,60,159,1143.0
164,1,6,60,192,951.0
164,1,7,60,178,773.0
164,1,8,36,468,305.0
164,1,9,36,305,0.0
164,1,10,36,0,0.0
164,1,11,36,0,0.0
164,1,12,36,0,0.0
164,1,13,36,0,0.0
164,1,14,36,0,0.0
164,1,15,36,0,0.0
164,1,16,101448,120000,0.1545999999999999
165,0,1,60,87,1913.0
165,0,2,60,120,1793.0
165,0,3,60,60,1733.0
165,0,4,60,53,1680.0
165,0,5,60,90,1590.0
165,0,6,60,107,1483.0
165,0,7,54,40,1443.0
165,0,8,54,161,1282.0
165,0,9,54,138,1144.0
165,0,10,54,123,1021.0
165,0,11,54,57,964.0
165,0,12,54,125,839.0
165,0,13,54,103,736.0
165,0,14,54,131,605.0
165,0,15,54,77,528.0
165,0,16,82590,98952,0.1653528983749697
165,1,1,60,71,1929.0
165,1,2,60,94,1835.0
165,1,3,60,103,1732.0
165,1,4,60,71,1661.0
165,1,5,60,65,1596.0
165,1,6,60,38,1558.0
165,1,7,54,148,1410.0
165,1,8,54,92,1318.0
165,1,9,54,95,1223.0
165,1,10,54,102,1121.0
165,1,11,54,120,1001.0
165,1,12,54,79,922.0
165,1,13,54,65,857.0
165,1,14,54,121,736.0
165,1,15,54,76,660.0
165,1,16,75012,94500,0.2062222222222222
166,0,1,60,68,1932.0
166,0,2,60,72,1860.0
166,0,3,60,60,1800.0
166,0,4,60,81,1719.0
166,0,5,60,101,1618.0
166,0,6,60,73,1545.0
166,0,7,54,91,1454.0
166,0,8,54,95,1359.0
166,0,9,54,85,1274.0
166,0,10,54,105,1169.0
166,0,11,54,66,1103.0
166,0,12,54,42,1061.0
166,0,13,54,70,991.0
166,0,14,54,89,902.0
166,0,15,48,156,746.0
166,0,16,69510,89088,0.2197602370689655
166,1,1,60,64,1936.0
166,1,2,60,63,1873.0
166,1,3,60,13,1860.0
166,1,4,60,54,1806.0
166,1,5,60,43,1763.0
166,1,6,60,45,1718.0
166,1,7,54,95,1623.0
166,1,8,54,76,1547.0
166,1,9,54,87,1460.0
166,1,10,54,85,1375.0
166,1,11,54,122,1253.0
166,1,12,54,60,1193.0
166,1,13,54,98,1095.0
166,1,14,54,73,1022.0
166,1,15,48,115,907.0
166,1,16,60024,80520,0.2545454545454545
167,0,1,60,79,1921.0
167,0,2,60,116,1805.0
167,0,3,60,56,1749.0
167,0,4,60,78,1671.0
167,0,5,60,106,1565.0
167,0,6,60,101,1464.0
167,0,7,54,51,1413.0
167,0,8,54,130,1283.0
167,0,9,54,61,1222.0
167,0,10,54,111,1111.0
167,0,11,54,77,1034.0
167,0,12,54,131,903.0
167,0,13,54,91,812.0
167,0,14,54,119,693.0
167,0,15,36,90,603.0
167,0,16,77034,95940,0.1970606629143214
167,1,1,60,57,1943.0
167,1,2,60,27,1916.0
167,1,3,60,39,1877.0
167,1,4,60,31,1846.0
167,1,5,60,62,1784.0
167,1,6,60,58,1726.0
167,1,7,54,60,1666.0
167,1,8,54,74,1592.0
167,1,9,54,79,1513.0
167,1,10,54,72,1441.0
167,1,11,54,89,1352.0
167,1,12,54,60,1292.0
167,1,13,54,102,1190.0
167,1,14,54,112,1078.0
167,1,15,36,183,895.0
167,1,16,58020,78000,0.2561538461538462
168,0,1,60,105,1895.0
168,0,2,60,125,1770.0
168,0,3,60,130,1640.0
168,0,4,60,128,1512.0
168,0,5,60,92,1420.0
168,0,6,60,137,1283.0
168,0,7,54,144,1139.0
168,0,8,54,132,1007.0
168,0,9,54,155,852.0
168,0,10,54,135,717.0
168,0,11,54,92,625.0
168,0,12,54,212,413.0
168,0,13,54,86,327.0
168,0,14,48,136,191.0
168,0,15,48,134,57.0
168,0,16,107604,109446,0.0168302176415766
168,1,1,60,73,1927.0
168,1,2,60,56,1871.0
168,1,3,60,80,1791.0
168,1,4,60,36,1755.0
168,1,5,60,77,1678.0
168,1,6,60,82,1596.0
168,1,7,54,106,1490.0
168,1,8,54,84,1406.0
168,1,9,54,110,1296.0
168,1,10,54,77,1219.0
168,1,11,54,86,1133.0
168,1,12,54,96,1037.0
168,1,13,54,70,967.0
168,1,14,48,133,834.0
168,1,15,48,156,678.0
168,1,16,72078,89748,0.1968846102420109
169,0,1,60,70,1930.0
169,0,2,60,66,1864.0
169,0,3,60,80,1784.0
169,0,4,60,71,1713.0
169,0,5,60,75,1638.0
169,0,6,60,77,1561.0
169,0,7,54,103,1458.0
169,0,8,54,95,1363.0
169,0,9,54,97,1266.0
169,0,10,54,72,1194.0
169,0,11,54,116,1078.0
169,0,12,54,104,974.0
169,0,13,54,128,846.0
169,0,14,48,110,736.0
169,0,15,36,126,610.0
169,0,16,74766,92016,0.1874673969744392
169,1,1,60,111,1889.0
169,1,2,60,182,1707.0
169,1,3,60,130,1577.0
169,1,4,60,169,1408.0
169,1,5,60,174,1234.0
169,1,6,60,91,1143.0
169,1,7,54,134,1009.0
169,1,8,54,96,913.0
169,1,9,54,157,756.0
169,1,10,54,115,641.0
169,1,11,54,84,557.0
169,1,12,54,109,448.0
169,1,13,54,168,280.0
169,1,14,48,178,102.0
169,1,15,36,102,0.0
169,1,16,110238,112488,0.0200021335609131
170,0,1,60,121,1879.0
170,0,2,60,114,1765.0
170,0,3,60,142,1623.0
170,0,4,60,75,1548.0
170,0,5,60,131,1417.0
170,0,6,60,128,1289.0
170,0,7,54,113,1176.0
170,0,8,54,223,953.0
170,0,9,54,149,804.0
170,0,10,54,150,654.0
170,0,11,54,198,456.0
170,0,12,54,267,189.0
170,0,13,54,109,80.0
170,0,14,36,80,0.0
170,0,15,36,0,0.0
170,0,16,110826,116100,0.0454263565891472
170,1,1,60,90,1910.0
170,1,2,60,81,1829.0
170,1,3,60,75,1754.0
170,1,4,60,76,1678.0
170,1,5,60,93,1585.0
170,1,6,60,99,1486.0
170,1,7,54,109,1377.0
170,1,8,54,115,1262.0
170,1,9,54,116,1146.0
170,1,10,54,88,1058.0
170,1,11,54,92,966.0
170,1,12,54,124,842.0
170,1,13,54,43,799.0
170,1,14,36,174,625.0
170,1,15,36,350,275.0
170,1,16,86802,98298,0.1169504974668864
171,0,1,60,110,1890.0
171,0,2,60,97,1793.0
171,0,3,60,146,1647.0
171,0,4,60,106,1541.0
171,0,5,60,124,1417.0
171,0,6,60,125,1292.0
171,0,7,54,187,1105.0
171,0,8,54,162,943.0
171,0,9,54,132,811.0
171,0,10,54,146,665.0
171,0,11,54,145,520.0
171,0,12,54,202,318.0
171,0,13,48,225,93.0
171,0,14,48,93,0.0
171,0,15,48,0,0.0
171,0,16,110340,115248,0.0425864223240316
171,1,1,60,61,1939.0
171,1,2,60,76,1863.0
171,1,3,60,57,1806.0
171,1,4,60,26,1780.0
171,1,5,60,76,1704.0
171,1,6,60,63,1641.0
171,1,7,54,76,1565.0
171,1,8,54,72,1493.0
171,1,9,54,75,1418.0
171,1,10,54,75,1343.0
171,1,11,54,67,1276.0
171,1,12,54,75,1201.0
171,1,13,48,104,1097.0
171,1,14,48,126,971.0
171,1,15,48,121,850.0
171,1,16,62148,80952,0.2322857989919953
172,0,1,60,76,1924.0
172,0,2,60,60,1864.0
172,0,3,60,65,1799.0
172,0,4,60,115,1684.0
172,0,5,60,92,1592.0
172,0,6,60,54,1538.0
172,0,7,54,177,1361.0
172,0,8,54,95,1266.0
172,0,9,54,128,1138.0
172,0,10,54,97,1041.0
172,0,11,54,95,946.0
172,0,12,54,90,856.0
172,0,13,48,79,777.0
172,0,14,48,199,578.0
172,0,15,36,250,328.0
172,0,16,86892,98412,0.117058895256676
172,1,1,60,94,1906.0
172,1,2,60,71,1835.0
172,1,3,60,109,1726.0
172,1,4,60,85,1641.0
172,1,5,60,114,1527.0
172,1,6,60,115,1412.0
172,1,7,54,149,1263.0
172,1,8,54,108,1155.0
172,1,9,54,132,1023.0
172,1,10,54,79,944.0
172,1,11,54,91,853.0
172,1,12,54,110,743.0
172,1,13,48,215,528.0
172,1,14,48,120,408.0
172,1,15,36,111,297.0
172,1,16,91482,101352,0.0973833767463888
173,0,1,60,84,1916.0
173,0,2,60,76,1840.0
173,0,3,60,95,1745.0
173,0,4,60,69,1676.0
173,0,5,60,114,1562.0
173,0,6,60,114,1448.0
173,0,7,54,153,1295.0
173,0,8,54,143,1152.0
173,0,9,54,78,1074.0
173,0,10,54,127,947.0
173,0,11,54,106,841.0
173,0,12,54,130,711.0
173,0,13,48,168,543.0
173,0,14,36,158,385.0
173,0,15,36,179,206.0
173,0,16,93114,101562,0.0831807171973769
173,1,1,60,71,1929.0
173,1,2,60,70,1859.0
173,1,3,60,53,1806.0
173,1,4,60,112,1694.0
173,1,5,60,82,1612.0
173,1,6,60,98,1514.0
173,1,7,54,117,1397.0
173,1,8,54,54,1343.0
173,1,9,54,65,1278.0
173,1,10,54,101,1177.0
173,1,11,54,52,1125.0
173,1,12,54,90,1035.0
173,1,13,48,132,903.0
173,1,14,36,142,761.0
173,1,15,36,296,465.0
173,1,16,77130,91740,0.1592544146500981
174,0,1,60,119,1881.0
174,0,2,60,70,1811.0
174,0,3,60,109,1702.0
174,0,4,60,175,1527.0
174,0,5,60,135,1392.0
174,0,6,60,102,1290.0
174,0,7,54,157,1133.0
174,0,8,54,133,1000.0
174,0,9,54,166,834.0
174,0,10,54,109,725.0
174,0,11,54,173,552.0
174,0,12,54,165,387.0
174,0,13,36,387,0.0
174,0,14,36,0,0.0
174,0,15,36,0,0.0
174,0,16,105294,113604,0.0731488327875778
174,1,1,60,80,1920.0
174,1,2,60,81,1839.0
174,1,3,60,59,1780.0
174,1,4,60,81,1699.0
174,1,5,60,90,1609.0
174,1,6,60,92,1517.0
174,1,7,54,83,1434.0
174,1,8,54,142,1292.0
174,1,9,54,27,1265.0
174,1,10,54,65,1200.0
174,1,11,54,87,1113.0
174,1,12,54,72,1041.0
174,1,13,36,163,878.0
174,1,14,36,142,736.0
174,1,15,36,120,616.0
174,1,16,69984,86748,0.1932494120901923
175,0,1,60,111,1889.0
175,0,2,60,160,1729.0
175,0,3,60,126,1603.0
175,0,4,60,89,1514.0
175,0,5,60,91,1423.0
175,0,6,60,153,1270.0
175,0,7,54,133,1137.0
175,0,8,54,179,958.0
175,0,9,54,176,782.0
175,0,10,54,188,594.0
175,0,11,54,83,511.0
175,0,12,48,283,228.0
175,0,13,48,219,9.0
175,0,14,48,9,0.0
175,0,15,48,0,0.0
175,0,16,109314,114840,0.0481191222570532
175,1,1,60,68,1932.0
175,1,2,60,45,1887.0
175,1,3,60,51,1836.0
175,1,4,60,44,1792.0
175,1,5,60,97,1695.0
175,1,6,60,62,1633.0
175,1,7,54,65,1568.0
175,1,8,54,46,1522.0
175,1,9,54,127,1395.0
175,1,10,54,93,1302.0
175,1,11,54,88,1214.0
175,1,12,48,92,1122.0
175,1,13,48,177,945.0
175,1,14,48,131,814.0
175,1,15,48,138,676.0
175,1,16,70470,86694,0.187140978614437
176,0,1,60,95,1905.0
176,0,2,60,126,1779.0
176,0,3,60,102,1677.0
176,0,4,60,55,1622.0
176,0,5,60,86,1536.0
176,0,6,60,98,1438.0
176,0,7,54,50,1388.0
176,0,8,54,179,1209.0
176,0,9,54,139,1070.0
176,0,10,54,103,967.0
176,0,11,54,164,803.0
176,0,12,48,217,586.0
176,0,13,48,228,358.0
176,0,14,48,178,180.0
176,0,15,36,180,0.0
176,0,16,104394,105846,0.0137180431948302
176,1,1,60,59,1941.0
176,1,2,60,67,1874.0
176,1,3,60,62,1812.0
176,1,4,60,72,1740.0
176,1,5,60,52,1688.0
176,1,6,60,63,1625.0
176,1,7,54,78,1547.0
176,1,8,54,68,1479.0
176,1,9,54,47,1432.0
176,1,10,54,66,1366.0
176,1,11,54,79,1287.0
176,1,12,48,117,1170.0
176,1,13,48,99,1071.0
176,1,14,48,50,1021.0
176,1,15,36,226,795.0
176,1,16,61656,79692,0.2263213371480198
177,0,1,60,78,1922.0
177,0,2,60,72,1850.0
177,0,3,60,54,1796.0
177,0,4,60,85,1711.0
177,0,5,60,105,1606.0
177,0,6,60,69,1537.0
177,0,7,54,101,1436.0
177,0,8,54,138,1298.0
177,0,9,54,105,1193.0
177,0,10,54,20,1173.0
177,0,11,54,133,1040.0
177,0,12,48,163,877.0
177,0,13,48,194,683.0
177,0,14,36,259,424.0
177,0,15,36,191,233.0
177,0,16,87954,97914,0.1017219192352472
177,1,1,60,102,1898.0
177,1,2,60,72,1826.0
177,1,3,60,104,1722.0
177,1,4,60,101,1621.0
177,1,5,60,129,1492.0
177,1,6,60,79,1413.0
177,1,7,54,173,1240.0
177,1,8,54,168,1072.0
177,1,9,54,154,918.0
177,1,10,54,164,754.0
177,1,11,54,88,666.0
177,1,12,48,260,406.0
177,1,13,48,240,166.0
177,1,14,36,166,0.0
177,1,15,36,0,0.0
177,1,16,105534,109668,0.0376955903271692
178,0,1,60,111,1889.0
178,0,2,60,100,1789.0
178,0,3,60,90,1699.0
178,0,4,60,129,1570.0
178,0,5,60,93,1477.0
178,0,6,60,167,1310.0
178,0,7,54,155,1155.0
178,0,8,54,124,1031.0
178,0,9,54,111,920.0
178,0,10,54,126,794.0
178,0,11,54,122,672.0
178,0,12,48,242,430.0
178,0,13,36,320,110.0
178,0,14,36,110,0.0
178,0,15,36,0,0.0
178,0,16,102948,109806,0.0624556035189334
178,1,1,60,79,1921.0
178,1,2,60,69,1852.0
178,1,3,60,93,1759.0
178,1,4,60,95,1664.0
178,1,5,60,130,1534.0
178,1,6,60,74,1460.0
178,1,7,54,116,1344.0
178,1,8,54,100,1244.0
178,1,9,54,92,1152.0
178,1,10,54,118,1034.0
178,1,11,54,102,932.0
178,1,12,48,148,784.0
178,1,13,36,252,532.0
178,1,14,36,109,423.0
178,1,15,36,135,288.0
178,1,16,85872,97776,0.1217476681394207
179,0,1,60,57,1943.0
179,0,2,60,78,1865.0
179,0,3,60,60,1805.0
179,0,4,60,40,1765.0
179,0,5,60,36,1729.0
179,0,6,60,43,1686.0
179,0,7,54,66,1620.0
179,0,8,54,53,1567.0
179,0,9,54,71,1496.0
179,0,10,54,62,1434.0
179,0,11,54,76,1358.0
179,0,12,36,87,1271.0
179,0,13,36,174,1097.0
179,0,14,36,183,914.0
179,0,15,36,192,722.0
179,0,16,59448,75528,0.2129011757229106
179,1,1,60,102,1898.0
179,1,2,60,125,1773.0
179,1,3,60,112,1661.0
179,1,4,60,77,1584.0
179,1,5,60,102,1482.0
179,1,6,60,19,1463.0
179,1,7,54,153,1310.0
179,1,8,54,172,1138.0
179,1,9,54,132,1006.0
179,1,10,54,122,884.0
179,1,11,54,84,800.0
179,1,12,36,338,462.0
179,1,13,36,303,159.0
179,1,14,36,159,0.0
179,1,15,36,0,0.0
179,1,16,96822,106902,0.0942919683448392
180,0,1,60,120,1880.0
180,0,2,60,116,1764.0
180,0,3,60,165,1599.0
180,0,4,60,93,1506.0
180,0,5,60,204,1302.0
180,0,6,60,132,1170.0
180,0,7,54,119,1051.0
180,0,8,54,139,912.0
180,0,9,54,147,765.0
180,0,10,54,122,643.0
180,0,11,48,179,464.0
180,0,12,48,243,221.0
180,0,13,48,221,0.0
180,0,14,48,0,0.0
180,0,15,48,0,0.0
180,0,16,109122,115362,0.0540906017579445
180,1,1,60,57,1943.0
180,1,2,60,77,1866.0
180,1,3,60,35,1831.0
180,1,4,60,56,1775.0
180,1,5,60,81,1694.0
180,1,6,60,78,1616.0
180,1,7,54,99,1517.0
180,1,8,54,79,1438.0
180,1,9,54,100,1338.0
180,1,10,54,49,1289.0
180,1,11,48,155,1134.0
180,1,12,48,128,1006.0
180,1,13,48,134,872.0
180,1,14,48,155,717.0
180,1,15,48,78,639.0
180,1,16,71898,87396,0.1773307702869696
181,0,1,60,76,1924.0
181,0,2,60,69,1855.0
181,0,3,60,137,1718.0
181,0,4,60,36,1682.0
181,0,5,60,54,1628.0
181,0,6,60,85,1543.0
181,0,7,54,90,1453.0
181,0,8,54,72,1381.0
181,0,9,54,66,1315.0
181,0,10,54,74,1241.0
181,0,11,48,185,1056.0
181,0,12,48,46,1010.0
181,0,13,48,169,841.0
181,0,14,48,153,688.0
181,0,15,36,241,447.0
181,0,16,78948,91656,0.138648860958366
181,1,1,60,88,1912.0
181,1,2,60,98,1814.0
181,1,3,60,117,1697.0
181,1,4,60,118,1579.0
181,1,5,60,53,1526.0
181,1,6,60,129,1397.0
181,1,7,54,127,1270.0
181,1,8,54,88,1182.0
181,1,9,54,89,1093.0
181,1,10,54,148,945.0
181,1,11,48,172,773.0
181,1,12,48,84,689.0
181,1,13,48,168,521.0
181,1,14,48,157,364.0
181,1,15,36,198,166.0
181,1,16,95604,102228,0.0647963375983096
182,0,1,60,87,1913.0
182,0,2,60,104,1809.0
182,0,3,60,86,1723.0
182,0,4,60,34,1689.0
182,0,5,60,100,1589.0
182,0,6,60,66,1523.0
182,0,7,54,84,1439.0
182,0,8,54,122,1317.0
182,0,9,54,123,1194.0
182,0,10,54,106,1088.0
182,0,11,48,116,972.0
182,0,12,48,95,877.0
182,0,13,48,151,726.0
182,0,14,36,212,514.0
182,0,15,36,249,265.0
182,0,16,86082,97044,0.1129590701125262
182,1,1,60,81,1919.0
182,1,2,60,124,1795.0
182,1,3,60,86,1709.0
182,1,4,60,123,1586.0
182,1,5,60,106,1480.0
182,1,6,60,57,1423.0
182,1,7,54,116,1307.0
182,1,8,54,119,1188.0
182,1,9,54,103,1085.0
182,1,10,54,131,954.0
182,1,11,48,93,861.0
182,1,12,48,187,674.0
182,1,13,48,146,528.0
182,1,14,36,236,292.0
182,1,15,36,237,55.0
182,1,16,97422,102102,0.0458365164247517
